#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP022374.1	31467	32690	-	-	pgk	CBI36_RS00165	WP_006116627.1	407	MULTISPECIES: phosphoglycerate kinase
chr	NZ_CP022374.1	32690	33712	-	-	gap	CBI36_RS00170	WP_006116628.1	340	MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase
chr	NZ_CP022374.1	33765	35696	-	-	-	CBI36_RS00175	WP_089178333.1	643	MULTISPECIES: transketolase
chr	NZ_CP022374.1	35854	36330	+	-	-	CBI36_RS00180	WP_035352952.1	158	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	36391	37698	+	-	hemA	CBI36_RS00185	WP_006116631.1	435	MULTISPECIES: 5-aminolevulinate synthase
chr	NZ_CP022374.1	37750	38628	-	-	-	CBI36_RS00190	WP_089178334.1	292	MULTISPECIES: DsbA family protein
chr	NZ_CP022374.1	38676	40130	+	-	-	CBI36_RS00195	WP_089178335.1	484	MULTISPECIES: gamma-glutamyltranspeptidase
chr	NZ_CP022374.1	40383	41417	+	-	recA	CBI36_RS00200	WP_035350711.1	344	MULTISPECIES: recombinase RecA
chr	NZ_CP022374.1	41424	41936	-	-	-	CBI36_RS00205	WP_089178336.1	170	MULTISPECIES: GNAT family N-acetyltransferase
chr	NZ_CP022374.1	42006	42371	+	-	-	CBI36_RS00210	WP_006116636.1	121	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP022374.1	42438	43982	+	-	-	CBI36_RS00215	WP_089178337.1	514	MULTISPECIES: glucan biosynthesis protein
chr	NZ_CP022374.1	43970	46117	+	-	mdoH	CBI36_RS00220	WP_089178338.1	715	MULTISPECIES: glucans biosynthesis glucosyltransferase MdoH
chr	NZ_CP022374.1	46166	47269	-	-	nagA	CBI36_RS00225	WP_089178339.1	367	MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase
chr	NZ_CP022374.1	47282	48556	-	-	gluP	CBI36_RS00230	WP_089178340.1	424	MULTISPECIES: glucose/galactose MFS transporter
chr	NZ_CP022374.1	48590	49099	-	-	-	CBI36_RS00235	WP_035350724.1	169	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	49331	51322	+	-	-	CBI36_RS00245	WP_089178341.1	663	MULTISPECIES: DNA polymerase III subunit gamma/tau
chr	NZ_CP022374.1	51422	51745	+	-	-	CBI36_RS00250	WP_035350700.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NZ_CP022374.1	51777	52373	+	-	recR	CBI36_RS00255	WP_035350698.1	198	MULTISPECIES: recombination protein RecR
chr	NZ_CP022374.1	52394	53194	+	-	-	CBI36_RS00260	WP_035350721.1	266	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP022374.1	53198	53599	+	-	folB	CBI36_RS00265	WP_089178342.1	133	MULTISPECIES: dihydroneopterin aldolase
chr	NZ_CP022374.1	53673	54008	-	-	-	CBI36_RS00270	WP_006116646.1	111	MULTISPECIES: TIGR02300 family protein
chr	NZ_CP022374.1	54202	55602	+	-	aroA	CBI36_RS00275	WP_089179855.1	466	MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase
chr	NZ_CP022374.1	55599	56252	+	-	-	CBI36_RS00280	WP_089178343.1	217	MULTISPECIES: (d)CMP kinase
chr	NZ_CP022374.1	56537	58255	+	-	-	CBI36_RS00285	WP_006116649.1	572	MULTISPECIES: 30S ribosomal protein S1
chr	NZ_CP022374.1	58459	59721	+	-	-	CBI36_RS00295	WP_089178344.1	420	MULTISPECIES: gluconolactonase
chr	NZ_CP022374.1	59738	60337	-	-	rdgB	CBI36_RS00300	WP_089178345.1	199	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NZ_CP022374.1	60334	61068	-	-	-	CBI36_RS00305	WP_035350695.1	244	MULTISPECIES: ribonuclease PH
chr	NZ_CP022374.1	61196	62269	+	-	hrcA	CBI36_RS00310	WP_089178346.1	357	MULTISPECIES: heat-inducible transcriptional repressor HrcA
chr	NZ_CP022374.1	62366	65119	+	-	-	CBI36_RS00315	WP_089178347.1	917	MULTISPECIES: PBP1A family penicillin-binding protein
chr	NZ_CP022374.1	65178	66309	+	-	-	CBI36_RS00320	WP_096884278.1	376	MULTISPECIES: peptide chain release factor 2
chr	NZ_CP022374.1	66651	67400	+	-	-	CBI36_RS00325	WP_006116656.1	249	MULTISPECIES: energy transducer TonB
chr	NZ_CP022374.1	67508	68482	+	-	-	CBI36_RS00330	WP_089178348.1	324	MULTISPECIES: biopolymer transporter ExbB
chr	NZ_CP022374.1	68513	68932	+	-	-	CBI36_RS00335	WP_089178349.1	139	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP022374.1	68986	69426	+	-	-	CBI36_RS00340	WP_006116659.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP022374.1	69439	70668	+	-	-	CBI36_RS00345	WP_089178350.1	409	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	70774	71940	-	-	rodA	CBI36_RS00350	WP_006116661.1	388	MULTISPECIES: rod shape-determining protein RodA
chr	NZ_CP022374.1	71937	73865	-	-	mrdA	CBI36_RS00355	WP_089178351.1	642	MULTISPECIES: penicillin-binding protein 2
chr	NZ_CP022374.1	73885	74448	-	-	-	CBI36_RS00360	WP_006116663.1	187	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	74453	75367	-	-	mreC	CBI36_RS00365	WP_006116664.1	304	MULTISPECIES: rod shape-determining protein MreC
chr	NZ_CP022374.1	75463	76509	-	-	-	CBI36_RS00370	WP_003629847.1	348	MULTISPECIES: rod shape-determining protein
chr	NZ_CP022374.1	76714	78303	-	-	-	CBI36_RS00375	WP_035353929.1	529	MULTISPECIES: 2-isopropylmalate synthase
chr	NZ_CP022374.1	78597	79676	-	-	-	CBI36_RS00380	WP_089178352.1	359	MULTISPECIES: heme A synthase
chr	NZ_CP022374.1	79661	80440	+	-	-	CBI36_RS00385	WP_063353278.1	259	MULTISPECIES: TVP38/TMEM64 family protein
chr	NZ_CP022374.1	80568	81854	+	-	-	CBI36_RS00390	WP_089178353.1	428	MULTISPECIES: multidrug effflux MFS transporter
chr	NZ_CP022374.1	81958	84201	+	-	-	CBI36_RS00395	WP_089178354.1	747	MULTISPECIES: response regulator
chr	NZ_CP022374.1	84363	84896	+	-	-	CBI36_RS00400	WP_089178355.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NZ_CP022374.1	85040	87274	+	-	-	CBI36_RS00405	WP_089178356.1	744	FUSC family protein
chr	NZ_CP022374.1	87395	88633	+	-	-	CBI36_RS00410	WP_089179856.1	412	MULTISPECIES: glycerate kinase
chr	NZ_CP022374.1	88640	89209	-	-	-	CBI36_RS00415	WP_035353958.1	189	MULTISPECIES: uracil-DNA glycosylase
chr	NZ_CP022374.1	89411	90829	-	-	-	CBI36_RS00420	WP_035353914.1	472	MULTISPECIES: cytochrome c
chr	NZ_CP022374.1	90882	93110	-	-	-	CBI36_RS00425	WP_006116676.1	742	MULTISPECIES: PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NZ_CP022374.1	93319	93882	-	-	-	CBI36_RS00430	WP_089178357.1	187	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	94072	94848	+	-	-	CBI36_RS00435	WP_006116678.1	258	MULTISPECIES: Bax inhibitor-1/YccA family protein
chr	NZ_CP022374.1	95461	96387	+	-	cyoA	CBI36_RS00445	WP_006116679.1	308	MULTISPECIES: ubiquinol oxidase subunit II
chr	NZ_CP022374.1	96393	98384	+	-	cyoB	CBI36_RS00450	WP_006116680.1	663	MULTISPECIES: cytochrome o ubiquinol oxidase subunit I
chr	NZ_CP022374.1	98386	98991	+	-	cyoC	CBI36_RS00455	WP_089178358.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NZ_CP022374.1	98991	99323	+	-	cyoD	CBI36_RS00460	WP_003629825.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NZ_CP022374.1	99582	99914	-	-	-	CBI36_RS00465	WP_035353955.1	110	MULTISPECIES: ferredoxin family protein
chr	NZ_CP022374.1	100085	102673	-	-	-	CBI36_RS00470	WP_089178359.1	862	MULTISPECIES: DEAD/DEAH box helicase
chr	NZ_CP022374.1	102635	104221	+	-	-	CBI36_RS00475	WP_089179857.1	528	MULTISPECIES: leucyl aminopeptidase family protein
chr	NZ_CP022374.1	104378	104794	+	-	-	CBI36_RS00480	WP_035353907.1	138	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP022374.1	104937	105383	+	-	-	CBI36_RS00485	WP_063353283.1	148	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	105394	106491	-	-	-	CBI36_RS00490	WP_089178360.1	365	MULTISPECIES: UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NZ_CP022374.1	106485	108515	+	-	-	CBI36_RS00495	WP_089178361.1	676	MULTISPECIES: polysaccharide biosynthesis protein
chr	NZ_CP022374.1	108512	109648	+	-	-	CBI36_RS00500	WP_089178362.1	378	MULTISPECIES: DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NZ_CP022374.1	109665	110129	+	-	-	CBI36_RS00505	WP_003629813.1	154	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	110225	111589	-	-	-	CBI36_RS00510	WP_006116690.1	454	MULTISPECIES: dihydroorotase
chr	NZ_CP022374.1	111596	112993	-	-	-	CBI36_RS00515	WP_089178363.1	465	MULTISPECIES: glutathione-disulfide reductase
chr	NZ_CP022374.1	113054	113950	-	-	-	CBI36_RS00520	WP_052013458.1	298	MULTISPECIES: ferredoxin--NADP reductase
chr	NZ_CP022374.1	114269	116617	+	-	-	CBI36_RS00530	WP_089178364.1	782	MULTISPECIES: RNA helicase
chr	NZ_CP022374.1	116671	117621	-	-	-	CBI36_RS00535	WP_089178365.1	316	MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP022374.1	117618	118280	-	-	-	CBI36_RS00540	WP_089178366.1	220	MULTISPECIES: DedA family protein
chr	NZ_CP022374.1	118462	120417	+	-	-	CBI36_RS00545	WP_089178367.1	651	MULTISPECIES: S9 family peptidase
chr	NZ_CP022374.1	120474	122108	-	-	-	CBI36_RS00550	WP_063353292.1	544	MULTISPECIES: NAD-dependent malic enzyme
chr	NZ_CP022374.1	122257	122787	-	-	nusG	CBI36_RS00555	WP_003629802.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NZ_CP022374.1	122792	122986	-	-	secE	CBI36_RS00560	WP_003629800.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NZ_CP022374.1	123524	123748	+	-	-	CBI36_RS00575	WP_006116699.1	74	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	123831	124415	+	-	atpH	CBI36_RS00580	WP_035353945.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NZ_CP022374.1	124415	125950	+	-	-	CBI36_RS00585	WP_089178368.1	511	MULTISPECIES: F0F1 ATP synthase subunit alpha
chr	NZ_CP022374.1	125968	126858	+	-	-	CBI36_RS00590	WP_006116702.1	296	MULTISPECIES: F0F1 ATP synthase subunit gamma
chr	NZ_CP022374.1	126890	128362	+	-	atpD	CBI36_RS00595	WP_006116703.1	490	MULTISPECIES: F0F1 ATP synthase subunit beta
chr	NZ_CP022374.1	128390	128800	+	-	atpC	CBI36_RS00600	WP_006116704.1	136	MULTISPECIES: ATP synthase F1 subunit epsilon
chr	NZ_CP022374.1	128858	129328	-	-	queF	CBI36_RS00605	WP_035353890.1	156	MULTISPECIES: NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NZ_CP022374.1	129448	130656	+	-	rnd	CBI36_RS00610	WP_035353888.1	402	MULTISPECIES: ribonuclease D
chr	NZ_CP022374.1	130687	131685	-	-	-	CBI36_RS00615	WP_006116707.1	332	MULTISPECIES: adenosine kinase
chr	NZ_CP022374.1	131843	132586	+	-	-	CBI36_RS00620	WP_089178369.1	247	MULTISPECIES: polymer-forming cytoskeletal protein
chr	NZ_CP022374.1	132672	133277	-	-	-	CBI36_RS00625	WP_006116709.1	201	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	133425	134906	-	-	-	CBI36_RS00630	WP_089178370.1	493	MULTISPECIES: amino acid permease
chr	NZ_CP022374.1	135077	136114	-	-	-	CBI36_RS00635	WP_089178371.1	345	MULTISPECIES: sulfate/molybdate ABC transporter ATP-binding protein
chr	NZ_CP022374.1	136111	136929	-	-	cysW	CBI36_RS00640	WP_063353299.1	272	MULTISPECIES: sulfate ABC transporter permease subunit CysW
chr	NZ_CP022374.1	136926	137765	-	-	cysT	CBI36_RS00645	WP_089179858.1	279	MULTISPECIES: sulfate ABC transporter permease subunit CysT
chr	NZ_CP022374.1	138316	138525	+	-	-	CBI36_RS00650	WP_006116714.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	138744	140411	+	-	-	CBI36_RS00655	WP_035353879.1	555	MULTISPECIES: porin
chr	NZ_CP022374.1	140438	141472	+	-	-	CBI36_RS00660	WP_006116716.1	344	MULTISPECIES: sulfate ABC transporter substrate-binding protein
chr	NZ_CP022374.1	141502	142554	-	-	-	CBI36_RS00665	WP_089178372.1	350	MULTISPECIES: AraC family transcriptional regulator
chr	NZ_CP022374.1	142740	144128	+	-	eutB	CBI36_RS00670	WP_089178373.1	462	MULTISPECIES: ethanolamine ammonia-lyase subunit EutB
chr	NZ_CP022374.1	144125	144910	+	-	eutC	CBI36_RS00675	WP_089178374.1	261	MULTISPECIES: ethanolamine ammonia-lyase subunit EutC
chr	NZ_CP022374.1	144943	146295	+	-	eat	CBI36_RS00680	WP_063353304.1	450	MULTISPECIES: ethanolamine permease
chr	NZ_CP022374.1	146641	147395	+	-	-	CBI36_RS00685	WP_089178375.1	251	MULTISPECIES: IS5 family transposase
chr	NZ_CP022374.1	147662	148852	+	-	-	CBI36_RS00690	WP_089178376.1	396	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP022374.1	148858	152013	+	-	-	CBI36_RS00695	WP_089178377.1	1051	MULTISPECIES: efflux RND transporter permease subunit
chr	NZ_CP022374.1	152018	153502	+	-	-	CBI36_RS00700	WP_089178378.1	494	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP022374.1	153582	153788	-	-	-	CBI36_RS00705	WP_003623691.1	68	MULTISPECIES: cold-shock protein
chr	NZ_CP022374.1	154084	155607	-	-	-	CBI36_RS00710	WP_089179860.1	507	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	155651	158005	-	-	-	CBI36_RS00715	WP_089179859.1	784	MULTISPECIES: TonB-dependent siderophore receptor
chr	NZ_CP022374.1	159754	161025	-	-	-	CBI36_RS00725	WP_089178379.1	423	MULTISPECIES: autotransporter strand-loop-strand O-heptosyltransferase
chr	NZ_CP022374.1	161532	162008	-	-	-	CBI36_RS00730	WP_116100316.1	158	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	162043	163152	-	-	-	CBI36_RS00735	WP_089179862.1	369	MULTISPECIES: porin
chr	NZ_CP022374.1	163634	164641	+	-	-	CBI36_RS00745	WP_006116730.1	335	MULTISPECIES: formamidase
chr	NZ_CP022374.1	164690	165589	-	-	-	CBI36_RS00750	WP_089178381.1	299	MULTISPECIES: response regulator
chr	NZ_CP022374.1	165586	169080	-	-	-	CBI36_RS00755	WP_089178382.1	1164	response regulator
chr	NZ_CP022374.1	169185	170399	+	-	urtA	CBI36_RS00760	WP_089179863.1	404	MULTISPECIES: urea ABC transporter substrate-binding protein
chr	NZ_CP022374.1	170463	171389	+	-	urtB	CBI36_RS00765	WP_089178383.1	308	MULTISPECIES: urea ABC transporter permease subunit UrtB
chr	NZ_CP022374.1	171401	172516	+	-	urtC	CBI36_RS00770	WP_089178384.1	371	MULTISPECIES: urea ABC transporter permease subunit UrtC
chr	NZ_CP022374.1	172530	173282	+	-	urtD	CBI36_RS00775	WP_089179864.1	250	MULTISPECIES: urea ABC transporter ATP-binding protein UrtD
chr	NZ_CP022374.1	173320	174009	+	-	urtE	CBI36_RS00780	WP_035352498.1	229	MULTISPECIES: urea ABC transporter ATP-binding subunit UrtE
chr	NZ_CP022374.1	174339	174875	-	-	-	CBI36_RS00785	WP_089178385.1	178	MULTISPECIES: DUF4142 domain-containing protein
chr	NZ_CP022374.1	175290	175784	+	-	-	CBI36_RS00790	WP_089178386.1	164	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	175884	176165	-	-	-	CBI36_RS00795	WP_089178387.1	93	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	176910	177413	-	-	-	CBI36_RS00805	WP_089178388.1	167	MULTISPECIES: recombinase family protein
chr	NZ_CP022374.1	177410	177733	-	-	-	CBI36_RS00810	WP_089178389.1	107	hypothetical protein
chr	NZ_CP022374.1	177730	178503	-	-	-	CBI36_RS00815	WP_089178390.1	257	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	178663	179070	-	-	-	CBI36_RS00820	WP_089178391.1	135	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	179067	179468	-	-	-	CBI36_RS00825	WP_089178392.1	133	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	180000	180365	+	-	-	CBI36_RS00830	WP_089179865.1	121	MULTISPECIES: CHAP domain-containing protein
chr	NZ_CP022374.1	180244	180864	+	-	-	CBI36_RS00835	WP_116100319.1	206	MULTISPECIES: DUF3828 domain-containing protein
chr	NZ_CP022374.1	180901	181113	-	-	-	CBI36_RS00840	WP_089178394.1	70	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	181504	181869	+	-	-	CBI36_RS00845	WP_089178395.1	121	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	181969	182208	+	-	-	CBI36_RS14980	WP_116100320.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	182165	182431	+	-	-	CBI36_RS00850	WP_089178396.1	88	hypothetical protein
chr	NZ_CP022374.1	183927	184100	-	-	-	CBI36_RS14985	WP_116100323.1	57	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	184345	184662	-	-	-	CBI36_RS00865	WP_089178399.1	105	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	184861	185433	+	-	-	CBI36_RS00870	WP_089178400.1	190	MULTISPECIES: recombinase family protein
chr	NZ_CP022374.1	185966	186541	+	-	-	CBI36_RS00875	WP_123809118.1	191	hypothetical protein
chr	NZ_CP022374.1	186615	187067	+	-	-	CBI36_RS00880	WP_089178402.1	150	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	187717	188796	+	-	-	CBI36_RS00890	WP_089178403.1	359	MULTISPECIES: IS5 family transposase
chr	NZ_CP022374.1	189290	190174	-	-	-	CBI36_RS00895	WP_039905907.1	294	MULTISPECIES: chromosome partitioning protein ParB
chr	NZ_CP022374.1	190171	191046	-	-	-	CBI36_RS00900	WP_006560247.1	291	MULTISPECIES: ParB/RepB/Spo0J family partition protein
chr	NZ_CP022374.1	191046	192542	-	-	-	CBI36_RS00905	WP_089179866.1	498	recombinase family protein
chr	NZ_CP022374.1	192723	193031	+	-	-	CBI36_RS00910	WP_089178404.1	102	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	194022	195194	-	-	-	CBI36_RS00920	WP_089178405.1	390	MULTISPECIES: Fic family protein
chr	NZ_CP022374.1	195307	195915	-	-	-	CBI36_RS00925	WP_025826046.1	202	MULTISPECIES: recombinase family protein
chr	NZ_CP022374.1	196127	197638	+	-	-	CBI36_RS00930	WP_089178406.1	503	MULTISPECIES: Hint domain-containing protein
chr	NZ_CP022374.1	197731	199209	+	-	-	CBI36_RS00935	WP_089178407.1	492	MULTISPECIES: Hint domain-containing protein
chr	NZ_CP022374.1	201080	201469	-	-	mobC	CBI36_RS00945	WP_039905180.1	129	MULTISPECIES: MobC family plasmid mobilization relaxosome protein
chr	NZ_CP022374.1	201647	203278	-	-	-	CBI36_RS00950	WP_089178408.1	543	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	203524	204201	-	-	-	CBI36_RS00960	WP_089178409.1	225	MULTISPECIES: DUF45 domain-containing protein
chr	NZ_CP022374.1	204268	204723	-	-	-	CBI36_RS00965	WP_089178410.1	151	MULTISPECIES: YcgN family cysteine cluster protein
chr	NZ_CP022374.1	204720	205157	-	-	-	CBI36_RS00970	WP_089178411.1	145	MULTISPECIES: spermidine/putrescine ABC transporter permease
chr	NZ_CP022374.1	206287	207402	-	-	-	CBI36_RS00980	WP_089178412.1	371	MULTISPECIES: ATP-binding cassette domain-containing protein
chr	NZ_CP022374.1	207476	207778	+	-	-	CBI36_RS00985	WP_003625602.1	100	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	207818	208243	+	-	-	CBI36_RS00990	WP_006116764.1	141	MULTISPECIES: phage holin family protein
chr	NZ_CP022374.1	208377	208871	+	-	-	CBI36_RS00995	WP_006116765.1	164	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP022374.1	208894	209088	+	-	-	CBI36_RS01000	WP_019088863.1	64	MULTISPECIES: DUF1656 domain-containing protein
chr	NZ_CP022374.1	209115	210026	+	-	-	CBI36_RS01005	WP_003625609.1	303	MULTISPECIES: HlyD family secretion protein
chr	NZ_CP022374.1	210036	211562	+	-	-	CBI36_RS01010	WP_089178413.1	508	efflux transporter outer membrane subunit
chr	NZ_CP022374.1	211624	211863	+	-	-	CBI36_RS01015	WP_035352845.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	211870	212580	-	-	-	CBI36_RS01020	WP_089178414.1	236	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	212585	214555	-	-	shc	CBI36_RS01025	WP_089178415.1	656	MULTISPECIES: squalene--hopene cyclase
chr	NZ_CP022374.1	214621	215919	-	-	-	CBI36_RS01030	WP_063353347.1	432	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	215941	216819	-	-	hpnD	CBI36_RS01035	WP_089178416.1	292	MULTISPECIES: presqualene diphosphate synthase HpnD
chr	NZ_CP022374.1	216918	217778	-	-	hpnC	CBI36_RS01040	WP_089178417.1	286	MULTISPECIES: squalene synthase HpnC
chr	NZ_CP022374.1	217891	219087	-	-	-	CBI36_RS01045	WP_089178418.1	398	MULTISPECIES: glycosyltransferase
chr	NZ_CP022374.1	219098	220093	-	-	-	CBI36_RS01050	WP_063353350.1	331	MULTISPECIES: NAD-dependent epimerase/dehydratase family protein
chr	NZ_CP022374.1	220287	221378	+	-	-	CBI36_RS01055	WP_063353351.1	363	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	221371	222267	+	-	-	CBI36_RS01060	WP_089178419.1	298	MULTISPECIES: prephenate/arogenate dehydrogenase family protein
chr	NZ_CP022374.1	222292	222972	-	-	-	CBI36_RS01065	WP_089178420.1	226	MULTISPECIES: hypothetical protein
chr	NZ_CP022374.1	222977	223102	-	-	-	CBI36_RS01070	WP_003625637.1	41	MULTISPECIES: 50S ribosomal protein L36
