#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP023189.1	64381	64794	-	-	-	CJF59_RS00395	WP_089179813.1	137	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	65157	65909	-	-	-	CJF59_RS00400	WP_089179812.1	250	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	68575	69204	-	-	-	CJF59_RS00410	WP_006115654.1	209	MULTISPECIES: RDD family protein
chr	NZ_CP023189.1	69262	70509	-	-	argJ	CJF59_RS00415	WP_089179811.1	415	MULTISPECIES: bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
chr	NZ_CP023189.1	70588	71508	-	-	-	CJF59_RS00420	WP_089179981.1	306	MULTISPECIES: peptidylprolyl isomerase
chr	NZ_CP023189.1	71735	74461	+	-	secA	CJF59_RS00425	WP_089179810.1	908	MULTISPECIES: preprotein translocase subunit SecA
chr	NZ_CP023189.1	74501	75250	+	-	-	CJF59_RS00430	WP_006115649.1	249	MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator
chr	NZ_CP023189.1	75257	75763	+	-	ruvC	CJF59_RS00435	WP_006115648.1	168	MULTISPECIES: crossover junction endodeoxyribonuclease RuvC
chr	NZ_CP023189.1	75760	76371	+	-	ruvA	CJF59_RS00440	WP_063354778.1	203	MULTISPECIES: Holliday junction branch migration protein RuvA
chr	NZ_CP023189.1	76368	77444	+	-	ruvB	CJF59_RS00445	WP_006115646.1	358	MULTISPECIES: Holliday junction branch migration DNA helicase RuvB
chr	NZ_CP023189.1	77441	77854	+	-	ybgC	CJF59_RS00450	WP_006115645.1	137	MULTISPECIES: tol-pal system-associated acyl-CoA thioesterase
chr	NZ_CP023189.1	77953	78693	+	-	tolQ	CJF59_RS00455	WP_006115644.1	246	MULTISPECIES: protein TolQ
chr	NZ_CP023189.1	78742	79128	+	-	tolR	CJF59_RS00460	WP_003623345.1	128	MULTISPECIES: protein TolR
chr	NZ_CP023189.1	79159	80166	+	-	-	CJF59_RS00465	WP_089179809.1	335	MULTISPECIES: energy transducer TonB
chr	NZ_CP023189.1	80190	81554	+	-	tolB	CJF59_RS00470	WP_089179808.1	454	MULTISPECIES: Tol-Pal system protein TolB
chr	NZ_CP023189.1	81878	82360	+	-	pal	CJF59_RS00475	WP_006115640.1	160	MULTISPECIES: peptidoglycan-associated lipoprotein Pal
chr	NZ_CP023189.1	82479	83243	+	-	-	CJF59_RS00480	WP_039891593.1	254	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	83252	84559	+	-	tilS	CJF59_RS00485	WP_089179807.1	435	MULTISPECIES: tRNA lysidine(34) synthetase TilS
chr	NZ_CP023189.1	84697	86634	+	-	-	CJF59_RS00490	WP_089179806.1	645	MULTISPECIES: ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein
chr	NZ_CP023189.1	86709	87743	+	-	folP	CJF59_RS00495	WP_006115635.1	344	MULTISPECIES: dihydropteroate synthase
chr	NZ_CP023189.1	87877	89235	+	-	-	CJF59_RS00500	WP_006115634.1	452	MULTISPECIES: phosphoglucosamine mutase
chr	NZ_CP023189.1	89405	90190	-	-	-	CJF59_RS00505	WP_006115633.1	261	MULTISPECIES: response regulator transcription factor
chr	NZ_CP023189.1	90566	91036	+	-	tsaE	CJF59_RS00510	WP_063354771.1	156	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
chr	NZ_CP023189.1	91033	94122	+	-	addB	CJF59_RS00515	WP_089179805.1	1029	MULTISPECIES: double-strand break repair protein AddB
chr	NZ_CP023189.1	94119	97691	+	-	addA	CJF59_RS00520	WP_089179804.1	1190	MULTISPECIES: double-strand break repair helicase AddA
chr	NZ_CP023189.1	97819	98145	+	-	trxA	CJF59_RS00525	WP_089179803.1	108	MULTISPECIES: thioredoxin TrxA
chr	NZ_CP023189.1	98334	99239	+	-	-	CJF59_RS00530	WP_089179802.1	301	MULTISPECIES: acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NZ_CP023189.1	99246	100583	+	-	-	CJF59_RS00535	WP_089179801.1	445	MULTISPECIES: bifunctional folylpolyglutamate synthase/dihydrofolate synthase
chr	NZ_CP023189.1	100779	102212	+	-	-	CJF59_RS00545	WP_089179800.1	477	MULTISPECIES: cysteine--tRNA ligase
chr	NZ_CP023189.1	102209	102979	+	-	-	CJF59_RS00550	WP_006115623.1	256	MULTISPECIES: RNA methyltransferase
chr	NZ_CP023189.1	103044	103709	-	-	-	CJF59_RS00555	WP_003623374.1	221	MULTISPECIES: alpha/beta hydrolase
chr	NZ_CP023189.1	104157	105341	+	-	-	CJF59_RS00560	WP_089179799.1	394	MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme
chr	NZ_CP023189.1	105350	106513	+	-	-	CJF59_RS00565	WP_116100198.1	387	cysteine desulfurase
chr	NZ_CP023189.1	106592	106906	+	-	-	CJF59_RS00570	WP_006115619.1	104	MULTISPECIES: 2Fe-2S iron-sulfur cluster binding domain-containing protein
chr	NZ_CP023189.1	106934	108016	+	-	mnmA	CJF59_RS00575	WP_063354763.1	360	MULTISPECIES: tRNA 2-thiouridine(34) synthase MnmA
chr	NZ_CP023189.1	108037	108711	+	-	-	CJF59_RS00580	WP_082823217.1	224	MULTISPECIES: glutathione S-transferase
chr	NZ_CP023189.1	108768	109865	+	-	-	CJF59_RS00585	WP_089179797.1	365	MULTISPECIES: glycosyltransferase family 1 protein
chr	NZ_CP023189.1	109886	110515	-	-	-	CJF59_RS00590	WP_089179796.1	209	MULTISPECIES: RNA pseudouridine synthase
chr	NZ_CP023189.1	110560	113184	-	-	-	CJF59_RS00595	WP_116100199.1	874	DNA translocase FtsK
chr	NZ_CP023189.1	113453	114400	-	-	-	CJF59_RS00600	WP_089179794.1	315	MULTISPECIES: glycosyltransferase family 2 protein
chr	NZ_CP023189.1	114508	115413	-	-	rfbD	CJF59_RS00605	WP_089179793.1	301	MULTISPECIES: dTDP-4-dehydrorhamnose reductase
chr	NZ_CP023189.1	115416	115988	-	-	rfbC	CJF59_RS00610	WP_006115609.1	190	MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimerase
chr	NZ_CP023189.1	116036	116947	-	-	rfbA	CJF59_RS00615	WP_035353063.1	303	MULTISPECIES: glucose-1-phosphate thymidylyltransferase
chr	NZ_CP023189.1	116944	118002	-	-	rfbB	CJF59_RS00620	WP_089179792.1	352	MULTISPECIES: dTDP-glucose 4,6-dehydratase
chr	NZ_CP023189.1	118204	120351	+	-	-	CJF59_RS00625	WP_089179791.1	715	MULTISPECIES: GMP reductase
chr	NZ_CP023189.1	120406	121101	+	-	-	CJF59_RS00630	WP_035353066.1	231	MULTISPECIES: histidine phosphatase family protein
chr	NZ_CP023189.1	121227	122684	+	-	tldD	CJF59_RS00635	WP_035353069.1	485	MULTISPECIES: metalloprotease TldD
chr	NZ_CP023189.1	122804	124072	+	-	-	CJF59_RS00640	WP_089179790.1	422	MULTISPECIES: tyrosine--tRNA ligase
chr	NZ_CP023189.1	124094	124432	+	-	-	CJF59_RS00645	WP_089179789.1	112	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	124530	125648	+	-	-	CJF59_RS00650	WP_089179788.1	372	MULTISPECIES: glycosyltransferase
chr	NZ_CP023189.1	125890	126303	-	-	dksA	CJF59_RS00660	WP_003626519.1	137	MULTISPECIES: RNA polymerase-binding protein DksA
chr	NZ_CP023189.1	126519	127793	-	-	-	CJF59_RS00665	WP_089179787.1	424	MULTISPECIES: O-antigen ligase family protein
chr	NZ_CP023189.1	127855	128421	-	-	ssb	CJF59_RS00670	WP_006115597.1	188	MULTISPECIES: single-stranded DNA-binding protein
chr	NZ_CP023189.1	128499	129083	-	-	rsmD	CJF59_RS00675	WP_089179786.1	194	MULTISPECIES: 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
chr	NZ_CP023189.1	129083	129859	-	-	-	CJF59_RS00680	WP_006115595.1	258	MULTISPECIES: rRNA pseudouridine synthase
chr	NZ_CP023189.1	129856	130587	-	-	-	CJF59_RS00685	WP_089179785.1	243	MULTISPECIES: gamma-glutamyl-gamma-aminobutyrate hydrolase family protein
chr	NZ_CP023189.1	131079	131534	+	-	-	CJF59_RS00690	WP_063354751.1	151	MULTISPECIES: nucleoside deaminase
chr	NZ_CP023189.1	131711	133279	+	-	-	CJF59_RS00695	WP_089179784.1	522	MULTISPECIES: Do family serine endopeptidase
chr	NZ_CP023189.1	133345	134157	-	-	-	CJF59_RS00700	WP_006115589.1	270	MULTISPECIES: Crp/Fnr family transcriptional regulator
chr	NZ_CP023189.1	134435	135268	+	-	-	CJF59_RS00705	WP_035353084.1	277	MULTISPECIES: OmpW family protein
chr	NZ_CP023189.1	135277	136662	+	-	hemN	CJF59_RS00710	WP_063354748.1	461	MULTISPECIES: oxygen-independent coproporphyrinogen III oxidase
chr	NZ_CP023189.1	136799	137476	+	-	-	CJF59_RS00715	WP_063354747.1	225	MULTISPECIES: 2OG-Fe(II) oxygenase
chr	NZ_CP023189.1	137589	139226	+	-	-	CJF59_RS00720	WP_089179783.1	545	MULTISPECIES: electron transfer flavoprotein-ubiquinone oxidoreductase
chr	NZ_CP023189.1	139290	140039	+	-	-	CJF59_RS00725	WP_006115584.1	249	MULTISPECIES: electron transfer flavoprotein subunit beta/FixA family protein
chr	NZ_CP023189.1	140042	140968	+	-	-	CJF59_RS00730	WP_063354745.1	308	MULTISPECIES: electron transfer flavoprotein subunit alpha
chr	NZ_CP023189.1	141045	141686	-	-	-	CJF59_RS00735	WP_006115582.1	213	MULTISPECIES: TetR/AcrR family transcriptional regulator
chr	NZ_CP023189.1	141770	143359	+	-	-	CJF59_RS00740	WP_116100200.1	529	efflux transporter outer membrane subunit
chr	NZ_CP023189.1	149259	150152	-	-	-	CJF59_RS00775	WP_089179781.1	297	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP023189.1	150275	150985	+	-	-	CJF59_RS00780	WP_081797849.1	236	MULTISPECIES: class II aldolase/adducin family protein
chr	NZ_CP023189.1	151104	152303	+	-	-	CJF59_RS00785	WP_089179780.1	399	MULTISPECIES: MFS transporter
chr	NZ_CP023189.1	152326	153264	+	-	-	CJF59_RS00790	WP_089179779.1	312	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP023189.1	153210	153671	-	-	-	CJF59_RS00795	WP_089179778.1	153	MULTISPECIES: CopG family transcriptional regulator
chr	NZ_CP023189.1	153787	155577	-	-	-	CJF59_RS00800	WP_089179980.1	596	MULTISPECIES: DUF3363 domain-containing protein
chr	NZ_CP023189.1	155822	156499	-	-	-	CJF59_RS00805	WP_089179777.1	225	MULTISPECIES: lytic transglycosylase domain-containing protein
chr	NZ_CP023189.1	156496	156918	-	-	-	CJF59_RS00810	WP_089179776.1	140	MULTISPECIES: DUF736 domain-containing protein
chr	NZ_CP023189.1	156890	157441	-	-	-	CJF59_RS00815	WP_089179775.1	183	MULTISPECIES: S26 family signal peptidase
chr	NZ_CP023189.1	157438	157914	-	-	-	CJF59_RS00820	WP_089179774.1	158	MULTISPECIES: DUF2840 domain-containing protein
chr	NZ_CP023189.1	157911	158252	-	-	-	CJF59_RS00825	WP_089179773.1	113	MULTISPECIES: DNA-binding protein
chr	NZ_CP023189.1	158415	159044	-	-	-	CJF59_RS00830	WP_089179772.1	209	MULTISPECIES: DUF2285 domain-containing protein
chr	NZ_CP023189.1	158986	159195	-	-	-	CJF59_RS00835	WP_089179771.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	159444	159656	+	-	-	CJF59_RS00840	WP_089179770.1	70	MULTISPECIES: XRE family transcriptional regulator
chr	NZ_CP023189.1	159753	161867	+	-	-	CJF59_RS00845	WP_089179979.1	704	MULTISPECIES: helicase
chr	NZ_CP023189.1	161871	162527	+	-	-	CJF59_RS00850	WP_089179769.1	218	MULTISPECIES: DUF2290 domain-containing protein
chr	NZ_CP023189.1	162539	163684	-	-	-	CJF59_RS00855	WP_089179768.1	381	MULTISPECIES: DUF4102 domain-containing protein
chr	NZ_CP023189.1	164453	165466	-	-	-	CJF59_RS00860	WP_089179767.1	337	MULTISPECIES: DNA polymerase III subunit delta
chr	NZ_CP023189.1	165482	166177	-	-	-	CJF59_RS00865	WP_116100201.1	231	hypothetical protein
chr	NZ_CP023189.1	166177	168795	-	-	-	CJF59_RS00870	WP_089179765.1	872	MULTISPECIES: leucine--tRNA ligase
chr	NZ_CP023189.1	168855	169391	-	-	-	CJF59_RS00875	WP_006115443.1	178	MULTISPECIES: DUF3576 domain-containing protein
chr	NZ_CP023189.1	169631	170725	-	-	-	CJF59_RS00880	WP_089179978.1	364	MULTISPECIES: murein transglycosylase
chr	NZ_CP023189.1	170797	171018	-	-	-	CJF59_RS00885	WP_006115441.1	73	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	171206	171742	-	-	-	CJF59_RS00890	WP_089179764.1	178	MULTISPECIES: DUF721 domain-containing protein
chr	NZ_CP023189.1	171753	172826	+	-	mutY	CJF59_RS00895	WP_089179763.1	357	MULTISPECIES: A/G-specific adenine glycosylase
chr	NZ_CP023189.1	172829	173857	+	-	-	CJF59_RS00900	WP_063354739.1	342	MULTISPECIES: ferrochelatase
chr	NZ_CP023189.1	173901	174758	-	-	nth	CJF59_RS00905	WP_089179762.1	285	MULTISPECIES: endonuclease III
chr	NZ_CP023189.1	174826	176619	+	-	-	CJF59_RS00910	WP_089179761.1	597	MULTISPECIES: ABC transporter ATP-binding protein
chr	NZ_CP023189.1	176880	178334	-	-	-	CJF59_RS00920	WP_063354737.1	484	MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
chr	NZ_CP023189.1	178331	179818	-	-	gatA	CJF59_RS00925	WP_006115434.1	495	MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
chr	NZ_CP023189.1	179818	180105	-	-	gatC	CJF59_RS00930	WP_035351843.1	95	MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
chr	NZ_CP023189.1	180186	180650	+	-	ruvX	CJF59_RS00935	WP_006115432.1	154	MULTISPECIES: Holliday junction resolvase RuvX
chr	NZ_CP023189.1	180654	181310	+	-	-	CJF59_RS00940	WP_089179760.1	218	MULTISPECIES: endoglucanase
chr	NZ_CP023189.1	181676	182962	-	-	gabT	CJF59_RS00945	WP_089179759.1	428	MULTISPECIES: 4-aminobutyrate--2-oxoglutarate transaminase
chr	NZ_CP023189.1	183123	184037	-	-	-	CJF59_RS00950	WP_081461396.1	304	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP023189.1	186265	186483	+	-	-	CJF59_RS00960	WP_003627697.1	72	MULTISPECIES: CbtB-domain containing protein
chr	NZ_CP023189.1	186507	187241	+	-	-	CJF59_RS00965	WP_063354732.1	244	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	187429	189006	-	-	-	CJF59_RS00970	WP_063354983.1	525	MULTISPECIES: carbohydrate porin
chr	NZ_CP023189.1	189171	189692	-	-	-	CJF59_RS00975	WP_035352285.1	173	MULTISPECIES: sugar ABC transporter substrate-binding protein
chr	NZ_CP023189.1	189756	190577	-	-	-	CJF59_RS00980	WP_089179757.1	273	MULTISPECIES: iron permease
chr	NZ_CP023189.1	190581	190940	-	-	-	CJF59_RS00985	WP_014457553.1	119	MULTISPECIES: cupredoxin domain-containing protein
chr	NZ_CP023189.1	191015	191545	+	-	-	CJF59_RS00990	WP_089179756.1	176	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	191619	193496	-	-	thiC	CJF59_RS00995	WP_063354728.1	625	MULTISPECIES: phosphomethylpyrimidine synthase ThiC
chr	NZ_CP023189.1	193905	195392	+	-	-	CJF59_RS01000	WP_063354727.1	495	MULTISPECIES: sugar porter family MFS transporter
chr	NZ_CP023189.1	195488	196831	-	-	accC	CJF59_RS01005	WP_006115099.1	447	MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit
chr	NZ_CP023189.1	196831	197304	-	-	accB	CJF59_RS01010	WP_006115098.1	157	MULTISPECIES: acetyl-CoA carboxylase biotin carboxyl carrier protein
chr	NZ_CP023189.1	197304	197756	-	-	aroQ	CJF59_RS01015	WP_035352282.1	150	MULTISPECIES: type II 3-dehydroquinate dehydratase
chr	NZ_CP023189.1	198017	198610	+	-	-	CJF59_RS01020	WP_089179755.1	197	MULTISPECIES: septal ring lytic transglycosylase RlpA family protein
chr	NZ_CP023189.1	198710	199780	-	-	-	CJF59_RS01025	WP_006115095.1	356	MULTISPECIES: YihY/virulence factor BrkB family protein
chr	NZ_CP023189.1	200148	201278	+	-	-	CJF59_RS01030	WP_063354723.1	376	MULTISPECIES: type III PLP-dependent enzyme
chr	NZ_CP023189.1	201371	202114	+	-	-	CJF59_RS01035	WP_089179754.1	247	MULTISPECIES: YfdX family protein
chr	NZ_CP023189.1	202173	202841	-	-	ccmB	CJF59_RS01040	WP_006115092.1	222	MULTISPECIES: heme exporter protein CcmB
chr	NZ_CP023189.1	202838	203584	-	-	ccmA	CJF59_RS01045	WP_089179753.1	248	MULTISPECIES: heme ABC exporter ATP-binding protein CcmA
chr	NZ_CP023189.1	203776	206469	+	-	acnA	CJF59_RS01050	WP_089179752.1	897	MULTISPECIES: aconitate hydratase AcnA
chr	NZ_CP023189.1	206534	207295	+	-	-	CJF59_RS01055	WP_003624594.1	253	MULTISPECIES: amino acid ABC transporter ATP-binding protein
chr	NZ_CP023189.1	207292	208851	+	-	-	CJF59_RS01060	WP_089179751.1	519	MULTISPECIES: transporter substrate-binding domain-containing protein
chr	NZ_CP023189.1	209063	209977	+	-	-	CJF59_RS01065	WP_089179750.1	304	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP023189.1	209984	210952	-	-	-	CJF59_RS01070	WP_063354720.1	322	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	210996	212279	-	-	-	CJF59_RS01075	WP_063354719.1	427	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit
chr	NZ_CP023189.1	212276	212872	-	-	-	CJF59_RS01080	WP_089179749.1	198	MULTISPECIES: hypothetical protein
chr	NZ_CP023189.1	213106	213711	+	-	rimP	CJF59_RS01085	WP_006115085.1	201	MULTISPECIES: ribosome maturation factor RimP
chr	NZ_CP023189.1	213742	215286	+	-	nusA	CJF59_RS01090	WP_003624601.1	514	MULTISPECIES: transcription termination/antitermination protein NusA
chr	NZ_CP023189.1	215300	215950	+	-	-	CJF59_RS01095	WP_035352270.1	216	MULTISPECIES: RNA-binding protein
chr	NZ_CP023189.1	215947	218616	+	-	-	CJF59_RS01100	WP_006115083.1	889	MULTISPECIES: translation initiation factor IF-2
chr	NZ_CP023189.1	218613	219077	+	-	rbfA	CJF59_RS01105	WP_006115082.1	154	MULTISPECIES: 30S ribosome-binding factor RbfA
