#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP014687.1	166592	167569	+	34326300	fdhE	A0U91_RS00730	WP_077931576.1	325	formate dehydrogenase accessory protein FdhE
chr	NZ_CP014687.1	168835	169353	-	34326297	mobB	A0U91_RS00740	WP_077929750.1	172	molybdopterin-guanine dinucleotide biosynthesis protein B
chr	NZ_CP014687.1	169524	172052	+	34325193	-	A0U91_RS00745	WP_099050321.1	842	excinuclease ABC subunit UvrA
chr	NZ_CP014687.1	172124	172546	-	34325339	-	A0U91_RS00750	WP_077931578.1	140	NUDIX domain-containing protein
chr	NZ_CP014687.1	178597	178866	-	34327406	-	A0U91_RS00785	WP_077929751.1	89	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	178878	179576	-	34327404	arsH	A0U91_RS00790	WP_077929752.1	232	MULTISPECIES: arsenical resistance protein ArsH
chr	NZ_CP014687.1	179600	180895	-	34327396	-	A0U91_RS00795	WP_077929753.1	431	MULTISPECIES: arsenic transporter
chr	NZ_CP014687.1	180895	181317	-	34327245	arsC	A0U91_RS00800	WP_077929754.1	140	MULTISPECIES: arsenate reductase (glutaredoxin)
chr	NZ_CP014687.1	181314	181667	-	34327247	-	A0U91_RS00805	WP_077929755.1	117	MULTISPECIES: helix-turn-helix transcriptional regulator
chr	NZ_CP014687.1	181741	182436	-	34326787	-	A0U91_RS00810	WP_077929756.1	231	MULTISPECIES: VIT family protein
chr	NZ_CP014687.1	182632	183228	+	34325544	-	A0U91_RS00815	WP_077929757.1	198	MULTISPECIES: cytochrome B
chr	NZ_CP014687.1	183236	183634	+	34327275	-	A0U91_RS00820	WP_099050322.1	132	hypothetical protein
chr	NZ_CP014687.1	183773	184999	+	34327314	-	A0U91_RS00825	WP_077929758.1	408	MULTISPECIES: chromate efflux transporter
chr	NZ_CP014687.1	185282	186625	-	34326138	-	A0U91_RS00830	WP_077929759.1	447	two-component sensor histidine kinase
chr	NZ_CP014687.1	186622	187290	-	34327289	-	A0U91_RS00835	WP_062020857.1	222	MULTISPECIES: response regulator transcription factor
chr	NZ_CP014687.1	187287	190364	-	34327283	-	A0U91_RS00840	WP_077929760.1	1025	efflux RND transporter permease subunit
chr	NZ_CP014687.1	190372	191517	-	34325697	-	A0U91_RS00845	WP_077931580.1	381	efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP014687.1	191565	192866	-	34325698	-	A0U91_RS00850	WP_077929761.1	433	TolC family protein
chr	NZ_CP014687.1	193422	195464	+	34325700	-	A0U91_RS00855	WP_077931581.1	680	MULTISPECIES: ParB/RepB/Spo0J family partition protein
chr	NZ_CP014687.1	195602	196804	+	34327787	-	A0U91_RS00860	WP_077929762.1	400	MULTISPECIES: DUF932 domain-containing protein
chr	NZ_CP014687.1	196888	197328	+	34327771	-	A0U91_RS00865	WP_077929763.1	146	hypothetical protein
chr	NZ_CP014687.1	197315	198361	+	34325835	-	A0U91_RS00870	WP_077929764.1	348	DNA primase
chr	NZ_CP014687.1	198683	199618	+	34325836	-	A0U91_RS00875	WP_077929765.1	311	MULTISPECIES: DUF2493 domain-containing protein
chr	NZ_CP014687.1	199785	200009	+	34325834	-	A0U91_RS00880	WP_077929766.1	74	hypothetical protein
chr	NZ_CP014687.1	200152	200367	+	34326040	-	A0U91_RS00885	WP_077929767.1	71	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	200386	200709	+	34326039	-	A0U91_RS00890	WP_077929768.1	107	MULTISPECIES: DUF736 domain-containing protein
chr	NZ_CP014687.1	201561	202313	+	34325282	-	A0U91_RS00900	WP_077929769.1	250	MULTISPECIES: DUF2285 domain-containing protein
chr	NZ_CP014687.1	202443	202718	+	34326672	-	A0U91_RS00905	WP_077929770.1	91	MULTISPECIES: helix-turn-helix domain-containing protein
chr	NZ_CP014687.1	202715	203524	+	34325475	-	A0U91_RS00910	WP_077929771.1	269	MULTISPECIES: RepA replication protein
chr	NZ_CP014687.1	203524	203793	+	34325796	-	A0U91_RS00915	WP_077929772.1	89	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	203790	204368	+	34325797	-	A0U91_RS00920	WP_077929773.1	192	MULTISPECIES: site-specific DNA-methyltransferase
chr	NZ_CP014687.1	204365	204841	+	34326082	-	A0U91_RS00925	WP_077929774.1	158	MULTISPECIES: DUF2840 domain-containing protein
chr	NZ_CP014687.1	204838	205395	+	34326081	-	A0U91_RS00930	WP_077929775.1	185	MULTISPECIES: S26 family signal peptidase
chr	NZ_CP014687.1	205397	205738	+	34326067	-	A0U91_RS00935	WP_077929776.1	113	MULTISPECIES: DUF736 domain-containing protein
chr	NZ_CP014687.1	205735	206415	+	34325053	-	A0U91_RS00940	WP_077929777.1	226	MULTISPECIES: lytic transglycosylase domain-containing protein
chr	NZ_CP014687.1	208875	210086	+	34327456	-	A0U91_RS00950	WP_077931582.1	403	ImmA/IrrE family metallo-endopeptidase
chr	NZ_CP014687.1	210086	211240	+	34327455	-	A0U91_RS00955	WP_077929778.1	384	hypothetical protein
chr	NZ_CP014687.1	211654	211875	+	34327444	-	A0U91_RS00960	WP_077931583.1	73	hypothetical protein
chr	NZ_CP014687.1	211872	212450	+	34326302	-	A0U91_RS00965	WP_077929779.1	192	hypothetical protein
chr	NZ_CP014687.1	212610	214613	+	34326303	-	A0U91_RS00970	WP_077929780.1	667	conjugal transfer protein TraG
chr	NZ_CP014687.1	214610	215047	+	34325092	-	A0U91_RS00975	WP_077929781.1	145	CopG family transcriptional regulator
chr	NZ_CP014687.1	215366	216322	+	34327409	trbB	A0U91_RS00980	WP_077931584.1	318	P-type conjugative transfer ATPase TrbB
chr	NZ_CP014687.1	216322	216675	+	34326734	-	A0U91_RS00985	WP_077931585.1	117	conjugal transfer protein TrbC
chr	NZ_CP014687.1	216675	216950	+	34326474	-	A0U91_RS00990	WP_077929782.1	91	conjugal transfer protein
chr	NZ_CP014687.1	216962	219418	+	34326469	-	A0U91_RS00995	WP_077929783.1	818	conjugal transfer protein TrbE
chr	NZ_CP014687.1	219415	220218	+	34326160	trbJ	A0U91_RS01000	WP_077929784.1	267	P-type conjugative transfer protein TrbJ
chr	NZ_CP014687.1	220224	221663	+	34326151	trbL	A0U91_RS01005	WP_077929785.1	479	P-type conjugative transfer protein TrbL
chr	NZ_CP014687.1	221669	222352	+	34326147	-	A0U91_RS01010	WP_077929786.1	227	conjugal transfer protein TrbF
chr	NZ_CP014687.1	223346	224554	+	34327402	-	A0U91_RS01020	WP_077929787.1	402	TrbI/VirB10 family protein
chr	NZ_CP014687.1	224551	224823	+	34327430	-	A0U91_RS01025	WP_077929788.1	90	DUF2274 domain-containing protein
chr	NZ_CP014687.1	224732	225697	-	34325452	-	A0U91_RS01030	WP_077929789.1	321	LysR family transcriptional regulator
chr	NZ_CP014687.1	226118	227184	-	34326828	-	A0U91_RS01035	WP_099050323.1	355	IS630 family transposase
chr	NZ_CP014687.1	227283	227771	+	34327763	-	A0U91_RS01040	WP_077929790.1	162	TonB-dependent receptor
chr	NZ_CP014687.1	228448	229461	-	34327796	-	A0U91_RS01050	WP_077929791.1	337	sulfite exporter TauE/SafE family protein
chr	NZ_CP014687.1	233030	233728	+	34326681	-	A0U91_RS01060	WP_077929792.1	232	response regulator transcription factor
chr	NZ_CP014687.1	233733	235106	+	34327041	-	A0U91_RS01065	WP_077929793.1	457	HAMP domain-containing histidine kinase
chr	NZ_CP014687.1	235430	237028	-	34325646	-	A0U91_RS01070	WP_077929794.1	532	DUF4070 domain-containing protein
chr	NZ_CP014687.1	237673	239024	-	34325098	-	A0U91_RS01075	WP_099050324.1	450	IS3 family transposase
chr	NZ_CP014687.1	239634	239918	+	34325640	-	A0U91_RS01080	WP_077929795.1	94	carboxymuconolactone decarboxylase family protein
chr	NZ_CP014687.1	240044	240232	-	34325728	-	A0U91_RS01085	WP_077929796.1	62	hypothetical protein
chr	NZ_CP014687.1	240375	241526	-	34325880	-	A0U91_RS01090	WP_077929797.1	383	DUF4102 domain-containing protein
chr	NZ_CP014687.1	243763	245145	-	34326076	-	A0U91_RS01100	WP_077929798.1	460	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	247033	247797	+	34326085	-	A0U91_RS01110	WP_077929799.1	254	hypothetical protein
chr	NZ_CP014687.1	247942	248175	+	34325837	-	A0U91_RS01115	WP_077931587.1	77	hypothetical protein
chr	NZ_CP014687.1	249382	249930	-	34325904	-	A0U91_RS01125	WP_077929801.1	182	hypothetical protein
chr	NZ_CP014687.1	249943	250455	-	34327809	-	A0U91_RS01130	WP_077929802.1	170	hypothetical protein
chr	NZ_CP014687.1	250519	250917	-	34325699	-	A0U91_RS01135	WP_077929803.1	132	hypothetical protein
chr	NZ_CP014687.1	251058	251357	-	34326571	-	A0U91_RS01140	WP_077929804.1	99	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	251780	252451	-	34325432	-	A0U91_RS01145	WP_077929805.1	223	LexA family transcriptional regulator
chr	NZ_CP014687.1	252609	252854	+	34326570	-	A0U91_RS01150	WP_077929806.1	81	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	253639	254361	+	34326075	-	A0U91_RS01165	WP_077929807.1	240	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	254370	254963	+	34326084	-	A0U91_RS01170	WP_077929808.1	197	hypothetical protein
chr	NZ_CP014687.1	257866	258300	+	34327448	-	A0U91_RS01190	WP_077929809.1	144	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	258665	259657	+	34327799	-	A0U91_RS01195	WP_077929810.1	330	MULTISPECIES: IS481 family transposase
chr	NZ_CP014687.1	259688	260821	-	34327668	-	A0U91_RS01200	WP_077929811.1	377	MULTISPECIES: SAVED domain-containing protein
chr	NZ_CP014687.1	260896	261075	+	34327210	-	A0U91_RS01205	WP_077929812.1	59	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	262389	264311	-	34325169	-	A0U91_RS01220	WP_077929813.1	640	MULTISPECIES: threonine--tRNA ligase
chr	NZ_CP014687.1	264308	264814	-	34325910	-	A0U91_RS01225	WP_077929814.1	168	MULTISPECIES: transcriptional repressor
chr	NZ_CP014687.1	264811	265518	-	34325911	-	A0U91_RS01230	WP_077929815.1	235	MULTISPECIES: DUF1826 domain-containing protein
chr	NZ_CP014687.1	265602	266213	+	34325931	folE	A0U91_RS01235	WP_077929816.1	203	MULTISPECIES: GTP cyclohydrolase I FolE
chr	NZ_CP014687.1	266210	266719	+	34326153	-	A0U91_RS01240	WP_077929817.1	169	MULTISPECIES: phosphoribosyl-AMP cyclohydrolase
chr	NZ_CP014687.1	266733	267962	+	34326156	-	A0U91_RS01245	WP_077929818.1	409	MULTISPECIES: GTP-binding protein
chr	NZ_CP014687.1	270869	271252	-	34326491	-	A0U91_RS01265	WP_077929819.1	127	VOC family protein
chr	NZ_CP014687.1	271398	272486	-	34327055	-	A0U91_RS01270	WP_077929820.1	362	amine oxidase
chr	NZ_CP014687.1	272500	272982	-	34327831	-	A0U91_RS01275	WP_077929821.1	160	DUF2938 family protein
chr	NZ_CP014687.1	273001	273687	-	34327806	-	A0U91_RS01280	WP_077929822.1	228	cupin
chr	NZ_CP014687.1	273691	274437	-	34327832	-	A0U91_RS01285	WP_077929823.1	248	MULTISPECIES: SDR family oxidoreductase
chr	NZ_CP014687.1	274593	275528	-	34325981	-	A0U91_RS01290	WP_077931588.1	311	LysR family transcriptional regulator
chr	NZ_CP014687.1	275690	276058	-	34325194	-	A0U91_RS01295	WP_077931589.1	122	MULTISPECIES: hypothetical protein
chr	NZ_CP014687.1	276175	276633	+	34326764	-	A0U91_RS01300	WP_077929824.1	152	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP014687.1	278172	279077	-	34327329	-	A0U91_RS01310	WP_077929825.1	301	AraC family transcriptional regulator
