#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NZ_CP011120.1	37044	38975	-	-	-	WG31_RS00190	WP_063353256.1	643	transketolase
chr	NZ_CP011120.1	39133	39609	+	-	-	WG31_RS00195	WP_035352952.1	158	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	39670	40977	+	-	-	WG31_RS00200	WP_063353257.1	435	5-aminolevulinate synthase
chr	NZ_CP011120.1	41029	41907	-	-	-	WG31_RS00205	WP_063353258.1	292	DsbA family protein
chr	NZ_CP011120.1	41955	43409	+	-	-	WG31_RS00210	WP_063353259.1	484	gamma-glutamyltranspeptidase
chr	NZ_CP011120.1	43662	44696	+	-	-	WG31_RS00215	WP_035350711.1	344	MULTISPECIES: recombinase RecA
chr	NZ_CP011120.1	44703	45215	-	-	-	WG31_RS00220	WP_063353260.1	170	GNAT family N-acetyltransferase
chr	NZ_CP011120.1	45285	45650	+	-	-	WG31_RS00225	WP_006116636.1	121	MULTISPECIES: LysR family transcriptional regulator
chr	NZ_CP011120.1	45717	47261	+	-	-	WG31_RS00230	WP_063353261.1	514	glucan biosynthesis protein
chr	NZ_CP011120.1	47249	49396	+	-	-	WG31_RS00235	WP_063353262.1	715	glucans biosynthesis glucosyltransferase MdoH
chr	NZ_CP011120.1	49445	50548	-	-	-	WG31_RS00240	WP_063353263.1	367	N-acetylglucosamine-6-phosphate deacetylase
chr	NZ_CP011120.1	50561	51835	-	-	-	WG31_RS00245	WP_063353264.1	424	glucose/galactose MFS transporter
chr	NZ_CP011120.1	51869	52378	-	-	-	WG31_RS00250	WP_035350724.1	169	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	52610	54604	+	-	-	WG31_RS00260	WP_063353265.1	664	DNA polymerase III subunit gamma/tau
chr	NZ_CP011120.1	54704	55027	+	-	-	WG31_RS00265	WP_035350700.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NZ_CP011120.1	55059	55655	+	-	-	WG31_RS00270	WP_063353266.1	198	recombination protein RecR
chr	NZ_CP011120.1	55676	56476	+	-	-	WG31_RS00275	WP_082823093.1	266	SDR family oxidoreductase
chr	NZ_CP011120.1	56480	56881	+	-	-	WG31_RS00280	WP_006116645.1	133	MULTISPECIES: dihydroneopterin aldolase
chr	NZ_CP011120.1	56955	57290	-	-	-	WG31_RS00285	WP_063353268.1	111	hypothetical protein
chr	NZ_CP011120.1	57483	58883	+	-	-	WG31_RS00290	WP_082823094.1	466	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NZ_CP011120.1	58880	59533	+	-	-	WG31_RS00295	WP_063353269.1	217	(d)CMP kinase
chr	NZ_CP011120.1	59818	61536	+	-	-	WG31_RS00300	WP_006116649.1	572	MULTISPECIES: 30S ribosomal protein S1
chr	NZ_CP011120.1	61740	63002	+	-	-	WG31_RS00305	WP_063353270.1	420	gluconolactonase
chr	NZ_CP011120.1	63019	63618	-	-	-	WG31_RS00310	WP_006116651.1	199	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NZ_CP011120.1	63615	64349	-	-	-	WG31_RS00315	WP_035350695.1	244	MULTISPECIES: ribonuclease PH
chr	NZ_CP011120.1	64477	65550	+	-	hrcA	WG31_RS00320	WP_063353271.1	357	heat-inducible transcriptional repressor HrcA
chr	NZ_CP011120.1	65647	68400	+	-	-	WG31_RS00325	WP_063353272.1	917	PBP1A family penicillin-binding protein
chr	NZ_CP011120.1	68523	69590	+	-	-	WG31_RS00330	WP_080585953.1	355	MULTISPECIES: peptide chain release factor 2
chr	NZ_CP011120.1	69933	70682	+	-	-	WG31_RS00335	WP_006116656.1	249	MULTISPECIES: energy transducer TonB
chr	NZ_CP011120.1	70769	71764	+	-	-	WG31_RS00340	WP_082823095.1	331	biopolymer transporter ExbB
chr	NZ_CP011120.1	71795	72214	+	-	-	WG31_RS00345	WP_063353273.1	139	biopolymer transporter ExbD
chr	NZ_CP011120.1	72268	72708	+	-	-	WG31_RS00350	WP_006116659.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NZ_CP011120.1	72721	73950	+	-	-	WG31_RS00355	WP_063353274.1	409	hypothetical protein
chr	NZ_CP011120.1	74045	75211	-	-	-	WG31_RS00360	WP_006116661.1	388	MULTISPECIES: rod shape-determining protein RodA
chr	NZ_CP011120.1	75208	77136	-	-	-	WG31_RS00365	WP_063353275.1	642	penicillin-binding protein 2
chr	NZ_CP011120.1	77156	77719	-	-	-	WG31_RS00370	WP_006116663.1	187	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	77724	78638	-	-	-	WG31_RS00375	WP_006116664.1	304	MULTISPECIES: rod shape-determining protein MreC
chr	NZ_CP011120.1	78734	79780	-	-	-	WG31_RS00380	WP_003629847.1	348	MULTISPECIES: rod shape-determining protein
chr	NZ_CP011120.1	79985	81574	-	-	-	WG31_RS00385	WP_063353276.1	529	2-isopropylmalate synthase
chr	NZ_CP011120.1	81868	82947	-	-	-	WG31_RS00390	WP_063353277.1	359	heme A synthase
chr	NZ_CP011120.1	82932	83711	+	-	-	WG31_RS00395	WP_063353278.1	259	MULTISPECIES: TVP38/TMEM64 family protein
chr	NZ_CP011120.1	83864	85126	+	-	-	WG31_RS00400	WP_063354811.1	420	multidrug effflux MFS transporter
chr	NZ_CP011120.1	85230	87473	+	-	-	WG31_RS00405	WP_035353919.1	747	MULTISPECIES: response regulator
chr	NZ_CP011120.1	87635	88168	+	-	-	WG31_RS00410	WP_006116671.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NZ_CP011120.1	88312	90546	+	-	-	WG31_RS00415	WP_063353279.1	744	FUSC family protein
chr	NZ_CP011120.1	90667	91905	+	-	-	WG31_RS00420	WP_063354812.1	412	glycerate kinase
chr	NZ_CP011120.1	91912	92481	-	-	-	WG31_RS00425	WP_063354813.1	189	uracil-DNA glycosylase
chr	NZ_CP011120.1	92683	94101	-	-	-	WG31_RS00430	WP_035353914.1	472	MULTISPECIES: cytochrome c
chr	NZ_CP011120.1	94154	96382	-	-	-	WG31_RS00435	WP_006116676.1	742	MULTISPECIES: PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NZ_CP011120.1	96591	97154	-	-	-	WG31_RS00440	WP_063353280.1	187	hypothetical protein
chr	NZ_CP011120.1	97344	98120	+	-	-	WG31_RS00445	WP_006116678.1	258	MULTISPECIES: Bax inhibitor-1/YccA family protein
chr	NZ_CP011120.1	98281	98493	-	-	-	WG31_RS00450	WP_063353281.1	70	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	98733	99659	+	-	-	WG31_RS00455	WP_006116679.1	308	MULTISPECIES: ubiquinol oxidase subunit II
chr	NZ_CP011120.1	99665	101656	+	-	-	WG31_RS00460	WP_006116680.1	663	MULTISPECIES: cytochrome o ubiquinol oxidase subunit I
chr	NZ_CP011120.1	101658	102263	+	-	-	WG31_RS00465	WP_006116681.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NZ_CP011120.1	102263	102595	+	-	-	WG31_RS00470	WP_003629825.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NZ_CP011120.1	102855	103187	-	-	-	WG31_RS00475	WP_035353955.1	110	MULTISPECIES: ferredoxin family protein
chr	NZ_CP011120.1	103358	105946	-	-	-	WG31_RS00480	WP_063353282.1	862	DEAD/DEAH box helicase
chr	NZ_CP011120.1	105908	107494	+	-	-	WG31_RS00485	WP_082823224.1	528	leucyl aminopeptidase family protein
chr	NZ_CP011120.1	107652	108068	+	-	-	WG31_RS00490	WP_035353907.1	138	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP011120.1	108211	108657	+	-	-	WG31_RS00495	WP_063353283.1	148	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	108668	109765	-	-	-	WG31_RS00500	WP_063353284.1	365	UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NZ_CP011120.1	109759	111789	+	-	-	WG31_RS00505	WP_063353285.1	676	polysaccharide biosynthesis protein
chr	NZ_CP011120.1	111786	112922	+	-	-	WG31_RS00510	WP_063353286.1	378	DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NZ_CP011120.1	112939	113403	+	-	-	WG31_RS00515	WP_003629813.1	154	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	113499	114863	-	-	-	WG31_RS00520	WP_006116690.1	454	MULTISPECIES: dihydroorotase
chr	NZ_CP011120.1	114870	116267	-	-	-	WG31_RS00525	WP_063353287.1	465	glutathione-disulfide reductase
chr	NZ_CP011120.1	116328	117224	-	-	-	WG31_RS00530	WP_063353288.1	298	ferredoxin--NADP reductase
chr	NZ_CP011120.1	117543	119891	+	-	-	WG31_RS00535	WP_063353289.1	782	RNA helicase
chr	NZ_CP011120.1	119945	120895	-	-	-	WG31_RS00540	WP_063353290.1	316	SDR family NAD(P)-dependent oxidoreductase
chr	NZ_CP011120.1	120892	121554	-	-	-	WG31_RS00545	WP_006116695.1	220	MULTISPECIES: DedA family protein
chr	NZ_CP011120.1	121736	123691	+	-	-	WG31_RS00550	WP_063353291.1	651	S9 family peptidase
chr	NZ_CP011120.1	123748	125382	-	-	-	WG31_RS00555	WP_063353292.1	544	MULTISPECIES: NAD-dependent malic enzyme
chr	NZ_CP011120.1	125531	126061	-	-	-	WG31_RS00560	WP_003629802.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NZ_CP011120.1	126066	126260	-	-	-	WG31_RS00565	WP_003629800.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NZ_CP011120.1	126798	127022	+	-	-	WG31_RS14805	WP_006116699.1	74	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	127105	127689	+	-	-	WG31_RS00580	WP_035353945.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NZ_CP011120.1	127689	129224	+	-	-	WG31_RS00585	WP_063353293.1	511	F0F1 ATP synthase subunit alpha
chr	NZ_CP011120.1	129242	130132	+	-	-	WG31_RS00590	WP_063353294.1	296	F0F1 ATP synthase subunit gamma
chr	NZ_CP011120.1	130164	131636	+	-	-	WG31_RS00595	WP_006116703.1	490	MULTISPECIES: F0F1 ATP synthase subunit beta
chr	NZ_CP011120.1	131664	132074	+	-	-	WG31_RS00600	WP_006116704.1	136	MULTISPECIES: ATP synthase F1 subunit epsilon
chr	NZ_CP011120.1	132131	132601	-	-	-	WG31_RS00605	WP_063353295.1	156	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NZ_CP011120.1	132721	133929	+	-	-	WG31_RS00610	WP_063354815.1	402	ribonuclease D
chr	NZ_CP011120.1	133961	134959	-	-	-	WG31_RS00615	WP_006116707.1	332	MULTISPECIES: adenosine kinase
chr	NZ_CP011120.1	135117	135860	+	-	-	WG31_RS00620	WP_082823096.1	247	polymer-forming cytoskeletal protein
chr	NZ_CP011120.1	135946	136551	-	-	-	WG31_RS00625	WP_006116709.1	201	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	136699	138180	-	-	-	WG31_RS00630	WP_063353297.1	493	amino acid permease
chr	NZ_CP011120.1	138351	139388	-	-	-	WG31_RS00635	WP_063353298.1	345	sulfate/molybdate ABC transporter ATP-binding protein
chr	NZ_CP011120.1	139385	140203	-	-	-	WG31_RS00640	WP_063353299.1	272	MULTISPECIES: sulfate ABC transporter permease subunit CysW
chr	NZ_CP011120.1	140200	141039	-	-	-	WG31_RS00645	WP_035353883.1	279	MULTISPECIES: sulfate ABC transporter permease subunit CysT
chr	NZ_CP011120.1	141590	141799	+	-	-	WG31_RS00650	WP_006116714.1	69	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	142044	143684	+	-	-	WG31_RS00655	WP_063354816.1	546	porin
chr	NZ_CP011120.1	143711	144745	+	-	-	WG31_RS00660	WP_063353300.1	344	sulfate ABC transporter substrate-binding protein
chr	NZ_CP011120.1	144775	145827	-	-	-	WG31_RS00665	WP_063353301.1	350	AraC family transcriptional regulator
chr	NZ_CP011120.1	146013	147401	+	-	-	WG31_RS00670	WP_063353302.1	462	ethanolamine ammonia-lyase subunit EutB
chr	NZ_CP011120.1	147398	148183	+	-	-	WG31_RS00675	WP_063353303.1	261	ethanolamine ammonia-lyase subunit EutC
chr	NZ_CP011120.1	148216	149568	+	-	-	WG31_RS00680	WP_063353304.1	450	MULTISPECIES: ethanolamine permease
chr	NZ_CP011120.1	150068	151258	+	-	-	WG31_RS00685	WP_063353305.1	396	efflux RND transporter periplasmic adaptor subunit
chr	NZ_CP011120.1	151264	154419	+	-	-	WG31_RS00690	WP_006116722.1	1051	MULTISPECIES: multidrug efflux RND transporter permease subunit
chr	NZ_CP011120.1	154424	155908	+	-	-	WG31_RS00695	WP_063353306.1	494	efflux transporter outer membrane subunit
chr	NZ_CP011120.1	155988	156194	-	-	-	WG31_RS00700	WP_003623691.1	68	MULTISPECIES: cold-shock protein
chr	NZ_CP011120.1	156490	156804	-	-	-	WG31_RS14810	WP_082823225.1	104	hypothetical protein
chr	NZ_CP011120.1	158057	160411	-	-	-	WG31_RS00710	WP_063354817.1	784	TonB-dependent siderophore receptor
chr	NZ_CP011120.1	161365	162636	-	-	-	WG31_RS00715	WP_063353307.1	423	autotransporter strand-loop-strand O-heptosyltransferase
chr	NZ_CP011120.1	163143	163586	-	-	-	WG31_RS00720	WP_035352509.1	147	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	163654	164775	-	-	-	WG31_RS00725	WP_063354819.1	373	hypothetical protein
chr	NZ_CP011120.1	165245	166252	+	-	amiF	WG31_RS00730	WP_006116730.1	335	MULTISPECIES: formamidase
chr	NZ_CP011120.1	166301	167200	-	-	-	WG31_RS00735	WP_063353308.1	299	response regulator
chr	NZ_CP011120.1	167197	170691	-	-	-	WG31_RS00740	WP_082823097.1	1164	response regulator
chr	NZ_CP011120.1	170745	172010	+	-	-	WG31_RS00745	WP_063353310.1	421	urea ABC transporter substrate-binding protein
chr	NZ_CP011120.1	172074	173000	+	-	-	WG31_RS00750	WP_063353311.1	308	urea ABC transporter permease subunit UrtB
chr	NZ_CP011120.1	173012	174127	+	-	-	WG31_RS00755	WP_063353312.1	371	urea ABC transporter permease subunit UrtC
chr	NZ_CP011120.1	174141	174893	+	-	-	WG31_RS00760	WP_063354821.1	250	urea ABC transporter ATP-binding protein UrtD
chr	NZ_CP011120.1	174931	175620	+	-	-	WG31_RS00765	WP_063354820.1	229	urea ABC transporter ATP-binding subunit UrtE
chr	NZ_CP011120.1	175941	176486	-	-	-	WG31_RS00770	WP_063353313.1	181	DUF4142 domain-containing protein
chr	NZ_CP011120.1	176901	177395	+	-	-	WG31_RS00775	WP_063353314.1	164	hypothetical protein
chr	NZ_CP011120.1	177495	177776	-	-	-	WG31_RS00780	WP_063353315.1	93	hypothetical protein
chr	NZ_CP011120.1	178779	179315	+	-	-	WG31_RS00790	WP_063353317.1	178	DUF3828 domain-containing protein
chr	NZ_CP011120.1	179352	179783	-	-	-	WG31_RS00795	WP_063353318.1	143	hypothetical protein
chr	NZ_CP011120.1	179860	180129	-	-	-	WG31_RS00800	WP_063353319.1	89	hypothetical protein
chr	NZ_CP011120.1	180549	181109	+	-	-	WG31_RS00805	WP_063353320.1	186	recombinase family protein
chr	NZ_CP011120.1	181844	182098	-	-	-	WG31_RS00810	WP_063353321.1	84	DUF1493 family protein
chr	NZ_CP011120.1	183348	184391	-	-	-	WG31_RS00815	WP_063354822.1	347	hypothetical protein
chr	NZ_CP011120.1	185161	185550	-	-	-	WG31_RS14820	WP_082823098.1	129	MobC family plasmid mobilization relaxosome protein
chr	NZ_CP011120.1	186419	187966	+	-	-	WG31_RS00825	WP_063353322.1	515	type I restriction-modification system subunit M
chr	NZ_CP011120.1	187963	189162	+	-	-	WG31_RS00830	WP_063353323.1	399	restriction endonuclease subunit S
chr	NZ_CP011120.1	189163	190323	+	-	-	WG31_RS00835	WP_063353324.1	386	anticodon nuclease
chr	NZ_CP011120.1	190316	193417	+	-	-	WG31_RS00840	WP_063353325.1	1033	type I restriction endonuclease subunit R
chr	NZ_CP011120.1	193579	195201	-	-	-	WG31_RS00845	WP_063353326.1	540	site-specific integrase
chr	NZ_CP011120.1	195603	196529	+	-	-	WG31_RS00850	WP_063353327.1	308	hypothetical protein
chr	NZ_CP011120.1	196518	197675	-	-	-	WG31_RS00855	WP_063353328.1	385	DNA cytosine methyltransferase
chr	NZ_CP011120.1	197914	198168	-	-	-	WG31_RS00860	WP_082823099.1	84	recombinase family protein
chr	NZ_CP011120.1	198224	199834	-	-	-	WG31_RS00865	WP_063353329.1	536	IS66 family transposase
chr	NZ_CP011120.1	199898	200245	-	-	-	WG31_RS00870	WP_020944072.1	115	MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB
chr	NZ_CP011120.1	200242	200601	-	-	-	WG31_RS00875	WP_063353330.1	119	MULTISPECIES: transposase
chr	NZ_CP011120.1	201130	202284	-	-	-	WG31_RS00885	WP_063353331.1	384	hypothetical protein
chr	NZ_CP011120.1	202451	203026	-	-	-	WG31_RS00890	WP_063353332.1	191	recombinase family protein
chr	NZ_CP011120.1	203223	203870	+	-	-	WG31_RS00895	WP_063353333.1	215	hypothetical protein
chr	NZ_CP011120.1	203870	204280	+	-	-	WG31_RS00900	WP_063353334.1	136	hypothetical protein
chr	NZ_CP011120.1	204282	204620	+	-	-	WG31_RS00905	WP_063353335.1	112	hypothetical protein
chr	NZ_CP011120.1	204674	205021	-	-	-	WG31_RS00910	WP_063353336.1	115	hypothetical protein
chr	NZ_CP011120.1	205412	206029	+	-	-	WG31_RS00915	WP_063353337.1	205	hypothetical protein
chr	NZ_CP011120.1	206029	206214	+	-	-	WG31_RS00920	WP_063353338.1	61	hypothetical protein
chr	NZ_CP011120.1	206425	206745	+	-	-	WG31_RS00925	WP_063353339.1	106	plasmid mobilization relaxosome protein MobC
chr	NZ_CP011120.1	208722	210470	+	-	-	WG31_RS00935	WP_063353340.1	582	hypothetical protein
chr	NZ_CP011120.1	212850	213527	-	-	-	WG31_RS00950	WP_063353341.1	225	M48 family metallopeptidase
chr	NZ_CP011120.1	213594	214049	-	-	-	WG31_RS00955	WP_063353342.1	151	YcgN family cysteine cluster protein
chr	NZ_CP011120.1	214046	214483	-	-	-	WG31_RS00960	WP_006116762.1	145	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	214465	215577	-	-	-	WG31_RS00965	WP_063353343.1	370	extracellular solute-binding protein
chr	NZ_CP011120.1	215613	216728	-	-	-	WG31_RS00970	WP_063353344.1	371	ATP-binding cassette domain-containing protein
chr	NZ_CP011120.1	216802	217104	+	-	-	WG31_RS00975	WP_003625602.1	100	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	217144	217569	+	-	-	WG31_RS00980	WP_006116764.1	141	MULTISPECIES: phage holin family protein
chr	NZ_CP011120.1	217703	218197	+	-	-	WG31_RS00985	WP_006116765.1	164	MULTISPECIES: MarR family transcriptional regulator
chr	NZ_CP011120.1	218220	218414	+	-	-	WG31_RS00990	WP_035352748.1	64	MULTISPECIES: DUF1656 domain-containing protein
chr	NZ_CP011120.1	218441	219352	+	-	-	WG31_RS00995	WP_003625609.1	303	MULTISPECIES: HlyD family secretion protein
chr	NZ_CP011120.1	219362	220888	+	-	-	WG31_RS01000	WP_006116766.1	508	MULTISPECIES: efflux transporter outer membrane subunit
chr	NZ_CP011120.1	220950	221189	+	-	-	WG31_RS01005	WP_035352845.1	79	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	221196	221906	-	-	-	WG31_RS01010	WP_063353345.1	236	hypothetical protein
chr	NZ_CP011120.1	221911	223881	-	-	-	WG31_RS01015	WP_063353346.1	656	squalene--hopene cyclase
chr	NZ_CP011120.1	223947	225245	-	-	-	WG31_RS01020	WP_063353347.1	432	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	225267	226145	-	-	-	WG31_RS01025	WP_035352759.1	292	MULTISPECIES: presqualene diphosphate synthase HpnD
chr	NZ_CP011120.1	226244	227104	-	-	-	WG31_RS01030	WP_063353348.1	286	squalene synthase HpnC
chr	NZ_CP011120.1	227217	228413	-	-	-	WG31_RS01035	WP_063353349.1	398	glycosyltransferase
chr	NZ_CP011120.1	228424	229419	-	-	-	WG31_RS01040	WP_063353350.1	331	MULTISPECIES: NAD-dependent epimerase/dehydratase family protein
chr	NZ_CP011120.1	229615	230706	+	-	-	WG31_RS01045	WP_063353351.1	363	MULTISPECIES: hypothetical protein
chr	NZ_CP011120.1	230699	231595	+	-	-	WG31_RS01050	WP_063353352.1	298	prephenate/arogenate dehydrogenase family protein
chr	NZ_CP011120.1	231620	232288	-	-	-	WG31_RS01055	WP_063353353.1	222	hypothetical protein
chr	NZ_CP011120.1	232293	232418	-	-	-	WG31_RS14830	WP_003625637.1	41	MULTISPECIES: 50S ribosomal protein L36
chr	NZ_CP011120.1	232530	233489	-	-	-	WG31_RS01060	WP_063353354.1	319	hydrogen peroxide-inducible genes activator
chr	NZ_CP011120.1	233670	234212	+	-	-	WG31_RS01065	WP_063353355.1	180	MULTISPECIES: peroxiredoxin
chr	NZ_CP011120.1	234416	234943	+	-	-	WG31_RS01070	WP_035352772.1	175	MULTISPECIES: alkyl hydroperoxide reductase
chr	NZ_CP011120.1	235268	235876	-	-	-	WG31_RS01080	WP_063353356.1	202	polyisoprenoid-binding protein
chr	NZ_CP011120.1	235959	236777	-	-	-	WG31_RS01085	WP_063353357.1	272	MULTISPECIES: dioxygenase
chr	NZ_CP011120.1	236937	237464	-	-	-	WG31_RS01090	WP_006116780.1	175	MULTISPECIES: inorganic diphosphatase
chr	NZ_CP011120.1	237774	239453	+	-	-	WG31_RS01100	WP_063353358.1	559	energy-dependent translational throttle protein EttA
chr	NZ_CP011120.1	239577	240080	+	-	-	WG31_RS01105	WP_063353359.1	167	GNAT family N-acetyltransferase
chr	NZ_CP011120.1	240138	240761	-	-	-	WG31_RS01110	WP_006116783.1	207	MULTISPECIES: ABC transporter substrate-binding protein
chr	NZ_CP011120.1	240789	241637	-	-	-	WG31_RS01115	WP_026019323.1	282	MULTISPECIES: VacJ family lipoprotein
chr	NZ_CP011120.1	241882	242709	-	-	-	WG31_RS01120	WP_063353360.1	275	MULTISPECIES: molecular chaperone DjlA
chr	NZ_CP011120.1	242789	243034	-	-	-	WG31_RS01125	WP_063353361.1	81	hypothetical protein
chr	NZ_CP011120.1	243031	244131	-	-	-	WG31_RS01130	WP_063353362.1	366	tRNA epoxyqueuosine(34) reductase QueG
chr	NZ_CP011120.1	244144	245304	-	-	-	WG31_RS01135	WP_063353363.1	386	tRNA guanosine(34) transglycosylase Tgt
chr	NZ_CP011120.1	245306	246382	-	-	-	WG31_RS01140	WP_063353364.1	358	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
